Вид,Код,Име,Публикувано,Подбран ли е?,Видимост в каталога,Кратко описание,Описание,Начална дата на намалението,Крайна дата на намалението,Състояние на таксата,Клас на такса,В наличност?,Наличност,Ниска наличност,Разрешаване на поръчки при изчерпани наличности?,Индивидуално продаване?,Тегло (kg),Дължина (cm),Ширина (cm),Височина (cm),Да се позволи ли на потребителите да въвеждат отзиви?,Бележка при поръчка,Промоционална цена:,Редовна цена:,Категории,Етикети,Клас на доставка,Изображения,Лимит на изтеглянията,Дни на валидност на възможността за изтегляне,Родителски,Групирани продукти,По-скъпи,Свързани,Външен адрес,Текст на бутон,Позиция,Featured attributes,Име на атрибута 1,Стойност(и) на атрибута 1,Атрибутът 1 е видим,Глобален ли е атрибутът 1,Име на атрибута 2,Стойност(и) на атрибута 2,Атрибутът 2 е видим,Глобален ли е атрибутът 2,Име на атрибута 3,Стойност(и) на атрибута 3,Атрибутът 3 е видим,Глобален ли е атрибутът 3,Име на атрибута 4,Стойност(и) на атрибута 4,Атрибутът 4 е видим,Глобален ли е атрибутът 4,Мета: rank_math_internal_links_processed,Мета: inline_featured_image,Мета: _wp_page_template,Мета: _oembed_time_4bb1519c0d48216668f4635d642ba059,Мета: _oembed_time_043af4273a985994ffee89f50281f2c0,Мета: _oembed_time_35685db3bb5eeefe73cf191626b3d519,Мета: _wp_old_date,Мета: rank_math_seo_score,Мета: rank_math_primary_product_cat,Мета: rank_math_focus_keyword,Мета: rank_math_description
"simple","1625-P","Декорация броня 202","1","0","visible","Декорация броня 202. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация броня 202
<h4>Характеристики</h4>
<ul>
	
	<li>Декорация за броня</li>
	<li>4бр в комплект</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","5","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация броня 202","Декорация броня 202. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16016-P","Декорация за броня - 211","1","0","visible","Декорация за броня - 211. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за броня - 211
<h4>Характеристики</h4>
<ul>
	
	<li>Лесна инсталация и демонтаж.</li>
	<li>Цвят на рефлектора - черен</li>
	<li>Материал-пластмаса</li>
	<li>Размери: височина 43см, ширина 5см.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","11","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за броня - 211","Декорация за броня - 211. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","1697-P","Декорация броня 901","1","0","visible","Декорация броня 901. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация броня 901
<h4>Характеристики</h4>
<ul>
	
	<li>Декорация броня 901&nbsp;</li>
	<li>За предпазване на автомобилните броните от драскотини и леки удари.</li>
	<li>Незаменими за защитници на боята на бронята.</li>
	<li>4бр в комплект</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","5","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация броня 901","Декорация броня 901. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16219-P","Декорация за врата 54523 2бр./к-т оранжева","1","0","visible","Декорация за врата 54523 2бр./к-т оранжева. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 54523 2бр./к-т оранжева
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Цвят на рефлектора-оранжев.</li>
	<li>Материал-пластмаса.</li>
	<li>Размери (ДхШхВ): 200 х 15 х 20мм.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 54523 2бр./к-т оранжева","Декорация за врата 54523 2бр./к-т оранжева. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16220-P","Декорация за врата 54523 2бр./к-т червена","1","0","visible","Декорация за врата 54523 2бр./к-т червена. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 54523 2бр./к-т червена
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Цвят на рефлектора-червен</li>
	<li>Материал-пластмаса</li>
	<li>Размери (ДхШхВ): 200 х&nbsp;15 х 20мм&nbsp;</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 54523 2бр./к-т червена","Декорация за врата 54523 2бр./к-т червена. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16228-P","Декорация за врата 343 2бр./к-т червена","1","0","visible","Декорация за врата 343 2бр./к-т червена. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 343 2бр./к-т червена
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Цвят на рефлектора-червен.</li>
	<li>Материал-пластмаса.</li>
	<li>Размери: дължина 200мм, ширина 15мм, дебелина 20мм&nbsp;</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 343 2бр./к-т червена","Декорация за врата 343 2бр./к-т червена. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16227-P","Декорация за врата 343 2бр./к-т жълта","1","0","visible","Декорация за врата 343 2бр./к-т жълта. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 343 2бр./к-т жълта
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Цвят на рефлектора-жълт.</li>
	<li>Материал-пластмаса.</li>
	<li>Размери: дължина 200мм, ширина 15мм, дебелина 20мм&nbsp;</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 343 2бр./к-т жълта","Декорация за врата 343 2бр./к-т жълта. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16226-P","Декорация за врата 343 2бр./к-т синя","1","0","visible","Декорация за врата 343 2бр./к-т синя. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 343 2бр./к-т синя
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Цвят на рефлектора-син.</li>
	<li>Материал-пластмаса.</li>
	<li>Размери: дължина 200мм, ширина 15мм, дебелина 20мм&nbsp;</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 343 2бр./к-т синя","Декорация за врата 343 2бр./к-т синя. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16015-P","Декорация за врата 207 4бр./к-т MOMO","1","0","visible","Декорация за врата 207 4бр./к-т MOMO. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 207 4бр./к-т MOMO
<h4>Характеристики</h4>
<ul>
	
	<li><span style=""font-family: verdana, geneva, sans-serif; font-size: 10pt;"">Предпазва вратите на автомобила.</span></li>
	<li><span style=""font-family: verdana, geneva, sans-serif; font-size: 10pt;"">Бърз и лесен монтаж - просто прикрепяте към вратата.</span></li>
	<li><span style=""font-family: verdana, geneva, sans-serif;""><span style=""font-size: 13.3333px;"">Материал-пластмаса</span></span></li>
	<li><span style=""font-family: verdana, geneva, sans-serif;""><span style=""font-size: 13.3333px;"">Размери:дължина 10см </span></span></li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 207 4бр./к-т MOMO","Декорация за врата 207 4бр./к-т MOMO. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","16161-P","Декорация за врата 334 4бр./к-т RS","1","0","visible","Декорация за врата 334 4бр./к-т RS. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декорация за врата 334 4бр./к-т RS
<h4>Характеристики</h4>
<ul>
	
	<li>Предпазва вратите на автомобила.</li>
	<li>Бърз и лесен монтаж - просто прикрепяте към вратата.</li>
	<li>Материал-пластмаса</li>
	<li>Размери: дължина 8см</li>
	<li>Цвят: Карбон</li>
	<li>Надпис: RS</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","3","Аксесоари, Аксесоари > Декорации","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","898","Декорация за врата 334 4бр./к-т RS","Декорация за врата 334 4бр./к-т RS. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
